source_id,name,name_key,category,subcategory,tourism,amenity,shop,man_made,opening_hours,city,district,province,latitude,longitude,source,source_file
node/12099877810,Colombo Jewellery Stores,colombo jewellery stores,shopping,jewelry,,,jewelry,,,,Colombo,Western,6.8991318,79.8538148,openstreetmap,points_of_interest.geojson
node/3644597260,Drift B&B,drift b b,accommodation,hotel,hotel,,,,,,Colombo,Western,6.8988104,79.8536024,openstreetmap,points_of_interest.geojson
node/4809609423,Makeen Books,makeen books,shopping,books,,,books,,,,Colombo,Western,6.8993033,79.8537321,openstreetmap,points_of_interest.geojson
way/1061624974,Mandarina Colombo,mandarina colombo,accommodation,hotel,hotel,,,,24/7,,Colombo,Western,6.90003355,79.8536507,openstreetmap,points_of_interest.geojson
node/5017684829,Salon arq col 3,salon arq col 3,shopping,cosmetics,,,cosmetics,,,,Colombo,Western,6.9005188,79.8536537,openstreetmap,points_of_interest.geojson
node/6351639100,for PW,for pw,attraction,artwork,artwork,,,,,,Colombo,Western,6.9006749,79.8540021,openstreetmap,points_of_interest.geojson
node/666892256,Pillawoos,pillawoos,food,fast_food,,fast_food,,,,,Colombo,Western,6.90194,79.8529821,openstreetmap,points_of_interest.geojson
node/5193360822,Fabric Fash,fabric fash,shopping,clothes,,,clothes,,,,Colombo,Western,6.9019446,79.8526706,openstreetmap,points_of_interest.geojson
node/5864605985,Marino Mall,marino mall,shopping,department_store,,,department_store,,,,Colombo,Western,6.9002477,79.8526345,openstreetmap,points_of_interest.geojson
node/9379093119,Mango,mango,shopping,clothes,,,clothes,,,,Colombo,Western,6.901101,79.8532136,openstreetmap,points_of_interest.geojson
node/6351639099,for PW,for pw,shopping,department_store,,,department_store,,,,Colombo,Western,6.9005402,79.8532128,openstreetmap,points_of_interest.geojson
node/6390215085,Diliganz,diliganz,shopping,clothes,,,clothes,,,,Colombo,Western,6.9003587,79.8530257,openstreetmap,points_of_interest.geojson
node/6351673786,no Chinese,no chinese,food,restaurant,,restaurant,,,,,Colombo,Western,6.900316,79.8531438,openstreetmap,points_of_interest.geojson
node/5785514554,Marino Mall,marino mall,shopping,mall,,,mall,,,Colombo 03,Colombo,Western,6.9003943,79.8531687,openstreetmap,points_of_interest.geojson
node/5761102622,My Little Island Hostel,my little island hostel,accommodation,hostel,hostel,,,,,Colombo 03,Colombo,Western,6.900014,79.8531722,openstreetmap,points_of_interest.geojson
node/3130689164,Hotel Lazaani,hotel lazaani,accommodation,hotel,hotel,,,,,Colombo,Colombo,Western,6.8984119,79.8520947,openstreetmap,points_of_interest.geojson
node/6390215022,Marino Beach Colombo,marino beach colombo,accommodation,hotel,hotel,,,,24/7,,Colombo,Western,6.8999171,79.8514974,openstreetmap,points_of_interest.geojson
node/4652090037,HAZARI'S,hazari s,food,restaurant,,restaurant,,,,Colombo 03,Colombo,Western,6.901052,79.8511736,openstreetmap,points_of_interest.geojson
node/3130689163,Talibah Boutique Hotel,talibah boutique hotel,accommodation,hotel,hotel,,,,,Colombo 03,Colombo,Western,6.9010126,79.8517252,openstreetmap,points_of_interest.geojson
node/675889182,Sakura,sakura,food,restaurant,,restaurant,,,,,Colombo,Western,6.9020806,79.85174,openstreetmap,points_of_interest.geojson
node/1655634097,Abans,abans,shopping,hifi,,,hifi,,,Colombo 03,Colombo,Western,6.9034812,79.8520212,openstreetmap,points_of_interest.geojson
node/1655634077,Vogue,vogue,shopping,jewelry,,,jewelry,,,,Colombo,Western,6.9027346,79.8523388,openstreetmap,points_of_interest.geojson
node/4391700342,Ivy Lane,ivy lane,accommodation,hotel,hotel,,,,,Colombo 03,Colombo,Western,6.9021501,79.8526253,openstreetmap,points_of_interest.geojson
way/327539758,Cargills Food City,cargills food city,shopping,supermarket,,,supermarket,,,,Colombo,Western,6.9028115,79.8527325023406,openstreetmap,points_of_interest.geojson
node/5299435923,The Coffee Beans & Tea Leafs,the coffee beans tea leafs,food,cafe,,cafe,,,,,Colombo,Western,6.9036026,79.8523855,openstreetmap,points_of_interest.geojson
relation/9468068,Classic Travel,classic travel,shopping,travel_agency,,,travel_agency,,24/7,,Colombo,Western,6.9041497,79.85241605550338,openstreetmap,points_of_interest.geojson
node/4457426483,Arabian Knights,arabian knights,food,restaurant,,restaurant,,,,Colombo 03,Colombo,Western,6.9043107,79.852333,openstreetmap,points_of_interest.geojson
node/5974224889,FREGO Steak House,frego steak house,food,restaurant,,restaurant,,,Mo-Su 12:00-23:55,,Colombo,Western,6.9047736,79.8521848,openstreetmap,points_of_interest.geojson
node/1369222758,The Sizzle,the sizzle,food,restaurant,,restaurant,,,,Colombo 03,Colombo,Western,6.904686,79.8528498,openstreetmap,points_of_interest.geojson
node/1369222764,Eastern Wok,eastern wok,food,restaurant,,restaurant,,,,Colombo 03,Colombo,Western,6.9047218,79.8527914,openstreetmap,points_of_interest.geojson
way/1061977648,Como Colombo,como colombo,food,restaurant,,restaurant,,,Mo-Su 09:00-23:00,Colombo 03,Colombo,Western,6.9049552,79.85278325,openstreetmap,points_of_interest.geojson
node/4892063823,Kelly Felder,kelly felder,shopping,clothes,,,clothes,,,,Colombo,Western,6.9054973,79.8518213,openstreetmap,points_of_interest.geojson
node/6351568703,Tong Ni Spa,tong ni spa,shopping,beauty,,,beauty,,,,Colombo,Western,6.9050627,79.8518186,openstreetmap,points_of_interest.geojson
node/2049643529,Sponge Pastry Shop,sponge pastry shop,food,cafe,,cafe,,,,,Colombo,Western,6.9053014,79.8519501,openstreetmap,points_of_interest.geojson
node/12551368501,The Fab,the fab,shopping,pastry,,,pastry,,,,Colombo,Western,6.9044618,79.8518058,openstreetmap,points_of_interest.geojson
node/666892255,Fab,fab,food,cafe,,cafe,,,,,Colombo,Western,6.9044225,79.8518081,openstreetmap,points_of_interest.geojson
node/8638244484,Spring and Summer,spring and summer,shopping,supermarket,,,supermarket,,,Colombo 03,Colombo,Western,6.9056749,79.8512826,openstreetmap,points_of_interest.geojson
way/327567097,Hotel De Plaza,hotel de plaza,food,restaurant,,restaurant,,,,,Colombo,Western,6.9065097,79.85143999402153,openstreetmap,points_of_interest.geojson
node/9351824204,Kandygs Handlooms,kandygs handlooms,shopping,fabric,,,fabric,,,,Colombo,Western,6.9061459,79.8514444,openstreetmap,points_of_interest.geojson
node/2049615730,Lucky Plaza,lucky plaza,shopping,supermarket,,,supermarket,,,Colombo 03,Colombo,Western,6.9070901,79.8521653,openstreetmap,points_of_interest.geojson
node/6351566726,floor 6 and 7,floor 6 and 7,accommodation,apartment,apartment,,,,,,Colombo,Western,6.9071983,79.8521592,openstreetmap,points_of_interest.geojson
node/10175779584,The Manhattan Fish Market,the manhattan fish market,food,restaurant,,restaurant,,,,,Colombo,Western,6.9072085,79.8511568,openstreetmap,points_of_interest.geojson
node/6246884485,Gflock,gflock,shopping,clothes,,,clothes,,Mo-Su 09:00-18:00,,Colombo,Western,6.907496,79.8511415,openstreetmap,points_of_interest.geojson
node/6556102931,Bunheads Dance Boutique,bunheads dance boutique,shopping,clothes,,,clothes,,Mo-Sa 10:00-18:00,,Colombo,Western,6.9088638,79.8512211,openstreetmap,points_of_interest.geojson
node/666892253,Sea View Hotel,sea view hotel,accommodation,hotel,hotel,,,,,Colombo 03,Colombo,Western,6.9097418,79.8515739,openstreetmap,points_of_interest.geojson
node/1369224467,Sunlight Garden Chinese Seafood Restaurant,sunlight garden chinese seafood restaurant,food,restaurant,,restaurant,,,,,Colombo,Western,6.9087632,79.8522377,openstreetmap,points_of_interest.geojson
node/7881760569,Laksaru,laksaru,shopping,clothes,,,clothes,,,,Colombo,Western,6.909606,79.8524139,openstreetmap,points_of_interest.geojson
node/11134898540,Bitcoin Cafe by Wheelys,bitcoin cafe by wheelys,food,cafe,,cafe,,,Mo-Su 17:00-01:00,Colombo,Colombo,Western,6.9095227,79.8524744,openstreetmap,points_of_interest.geojson
node/678323252,Stones & String Jewellary,stones string jewellary,shopping,jewelry,,,jewelry,,,,Colombo,Western,6.908488,79.8528416,openstreetmap,points_of_interest.geojson
node/5136654421,Dialcom,dialcom,shopping,mobile_phone,,,mobile_phone,,,,Colombo,Western,6.9083353,79.8528697,openstreetmap,points_of_interest.geojson
node/4347610504,Tenderfresh,tenderfresh,food,restaurant,,restaurant,,,,,Colombo,Western,6.9070014,79.8531331,openstreetmap,points_of_interest.geojson
node/5199910175,Nara Thai,nara thai,food,restaurant,,restaurant,,,,Colombo 03,Colombo,Western,6.9068437,79.8531233,openstreetmap,points_of_interest.geojson
node/4349609291,Bars Cafe,bars cafe,food,restaurant,,restaurant,,,,,Colombo,Western,6.9067293,79.853212,openstreetmap,points_of_interest.geojson
node/2049615735,Perera & Sons,perera sons,food,cafe,,cafe,,,,Colombo 03,Colombo,Western,6.9065895,79.8532113,openstreetmap,points_of_interest.geojson
node/6351566699,Chinese,chinese,food,restaurant,,restaurant,,,,,Colombo,Western,6.9063894,79.853615,openstreetmap,points_of_interest.geojson
node/7881759684,Bright Lighting Showroom 2,bright lighting showroom 2,shopping,lighting,,,lighting,,,,Colombo,Western,6.9062743,79.8535555,openstreetmap,points_of_interest.geojson
node/6351688012,Asian Market,asian market,shopping,convenience,,,convenience,,,,Colombo,Western,6.907697,79.853277,openstreetmap,points_of_interest.geojson
node/6351639196,Shaxian,shaxian,food,fast_food,,fast_food,,,,,Colombo,Western,6.906456,79.8538174,openstreetmap,points_of_interest.geojson
node/6351566708,Li jing,li jing,food,restaurant,,restaurant,,,,,Colombo,Western,6.9059963,79.8544966,openstreetmap,points_of_interest.geojson
node/6073698885,Urban Green Cafe,urban green cafe,food,cafe,,cafe,,,Mo-Su 06:30-22:00,,Colombo,Western,6.9091848,79.8554007,openstreetmap,points_of_interest.geojson
node/11998599869,Australia GaGateway,australia gagateway,shopping,travel_agency,,,travel_agency,,Su-Fr 00:00-24:00,,Colombo,Western,6.9091575,79.8539998,openstreetmap,points_of_interest.geojson
node/11998602669,Australia Gateway,australia gateway,shopping,travel_agency,,,travel_agency,,Su-Fr 00:00-24:00,,Colombo,Western,6.9091704,79.8540064,openstreetmap,points_of_interest.geojson
node/5030390222,Salon moira col 3,salon moira col 3,shopping,cosmetics,,,cosmetics,,,,Colombo,Western,6.9109103,79.8540541,openstreetmap,points_of_interest.geojson
node/7090210485,Bakes by Bella,bakes by bella,food,cafe,,cafe,,,,,Colombo,Western,6.9106723,79.8542651,openstreetmap,points_of_interest.geojson
node/12582204334,Isle Amore,isle amore,food,restaurant,,restaurant,,,,,Colombo,Western,6.910336,79.8541385,openstreetmap,points_of_interest.geojson
node/12582207810,Brown Sugar,brown sugar,food,cafe,,cafe,,,,,Colombo,Western,6.9103799,79.8541077,openstreetmap,points_of_interest.geojson
node/4841941034,The Little Townhouse,the little townhouse,accommodation,guest_house,guest_house,,,,,,Colombo,Western,6.9102888,79.8553492,openstreetmap,points_of_interest.geojson
node/10259575977,Isso Prawn Crazy,isso prawn crazy,food,restaurant,,restaurant,,,,,Colombo,Western,6.9120659,79.8546393,openstreetmap,points_of_interest.geojson
node/12618000801,Cargills,cargills,shopping,supermarket,,,supermarket,,,,Colombo,Western,6.9117592,79.8546296,openstreetmap,points_of_interest.geojson
node/9391522644,Cinnamon Red,cinnamon red,accommodation,hotel,hotel,,,,,,Colombo,Western,6.9121909,79.8552029,openstreetmap,points_of_interest.geojson
node/10286839861,MONDY,mondy,shopping,clothes,,,clothes,,,,Colombo,Western,6.9126381,79.8549795,openstreetmap,points_of_interest.geojson
node/10286839862,Aroma Bliss Ceylon,aroma bliss ceylon,shopping,cosmetics,,,cosmetics,,,,Colombo,Western,6.9130056,79.8552187,openstreetmap,points_of_interest.geojson
node/4892069821,Levis Jeans,levis jeans,shopping,clothes,,,clothes,,,,Colombo,Western,6.9125013,79.85373,openstreetmap,points_of_interest.geojson
node/4662920389,Grand Beijing Chinese Restaurant,grand beijing chinese restaurant,food,restaurant,,restaurant,,,,,Colombo,Western,6.9123638,79.8533572,openstreetmap,points_of_interest.geojson
node/6501846424,Turret,turret,shopping,clothes,,,clothes,,,,Colombo,Western,6.9124828,79.853532,openstreetmap,points_of_interest.geojson
node/1377290502,Dinermore,dinermore,food,restaurant,,restaurant,,,,Colombo 03,Colombo,Western,6.912542,79.8527816,openstreetmap,points_of_interest.geojson
node/4513209960,Dao Krua Thai,dao krua thai,food,restaurant,,restaurant,,,,Colombo 03,Colombo,Western,6.9101096,79.8531129,openstreetmap,points_of_interest.geojson
node/5113342623,Salon flairbody col 3,salon flairbody col 3,shopping,cosmetics,,,cosmetics,,,,Colombo,Western,6.9105049,79.8525423,openstreetmap,points_of_interest.geojson
node/3285795869,Backpack Lanka,backpack lanka,accommodation,hostel,hostel,,,,,Colombo 03,Colombo,Western,6.9112603,79.8520085,openstreetmap,points_of_interest.geojson
node/4526391489,Premasiri Supermarket,premasiri supermarket,shopping,supermarket,,,supermarket,,,,Colombo,Western,6.910605,79.8521614,openstreetmap,points_of_interest.geojson
node/1684197055,Premasiri Wine Store,premasiri wine store,shopping,alcohol,,,alcohol,,,,Colombo,Western,6.9106849,79.8520712,openstreetmap,points_of_interest.geojson
node/8638246057,Cleopatra Nightclub,cleopatra nightclub,food,restaurant,,restaurant,,,,Colombo 03,Colombo,Western,6.9103726,79.8519764,openstreetmap,points_of_interest.geojson
node/4134762101,Colombo Haven,colombo haven,accommodation,hotel,hotel,,,,,,Colombo,Western,6.9102489,79.8511193,openstreetmap,points_of_interest.geojson
node/2049615729,Pizza Hut,pizza hut,food,restaurant,,restaurant,,,,Colombo 03,Colombo,Western,6.9109058,79.8516315,openstreetmap,points_of_interest.geojson
node/6807477130,Red Dot Geek,red dot geek,shopping,books,,,books,,Mo-Su 09:00-18:00,Colombo 03,Colombo,Western,6.9110155,79.8516043,openstreetmap,points_of_interest.geojson
node/4457426484,The Coffee Bean & Tea Leaf,the coffee bean tea leaf,food,cafe,,cafe,,,,Colombo 03,Colombo,Western,6.9114296,79.8515125,openstreetmap,points_of_interest.geojson
node/620382898,Liberty Plaza,liberty plaza,shopping,supermarket,,,supermarket,,,Colombo 03,Colombo,Western,6.9118581,79.8511941,openstreetmap,points_of_interest.geojson
node/5106481422,TABZ,tabz,shopping,mobile_phone,,,mobile_phone,,,,Colombo,Western,6.911817,79.8512142,openstreetmap,points_of_interest.geojson
way/529425254,Liberty by Scope Cinema,liberty by scope cinema,activity,cinema,,cinema,,,,Colombo 03,Colombo,Western,6.91242865,79.85117769974656,openstreetmap,points_of_interest.geojson
node/12477803316,HON.LAKSHMAN KADIRAGAMAR,hon lakshman kadiragamar,attraction,artwork,artwork,,,,,,Colombo,Western,6.9122418,79.851926,openstreetmap,points_of_interest.geojson
node/12475891467,Uwa Hotel,uwa hotel,food,cafe,,cafe,,,,,Colombo,Western,6.9135276,79.8514421,openstreetmap,points_of_interest.geojson
way/1125319723,KFC,kfc,food,fast_food,,fast_food,,,,,Colombo,Western,6.9129152000000005,79.85110701111412,openstreetmap,points_of_interest.geojson
node/5239564841,Gunasiri Hotel,gunasiri hotel,food,restaurant,,restaurant,,,,,Colombo,Western,6.9132667,79.8513025,openstreetmap,points_of_interest.geojson
way/1348729050,Gunasiri Hotel,gunasiri hotel,food,cafe,,cafe,,,,,Colombo,Western,6.913312599999999,79.85136294286978,openstreetmap,points_of_interest.geojson
node/7040330006,Chinese Lanka,chinese lanka,shopping,supermarket,,,supermarket,,,,Colombo,Western,6.9121269,79.8502676,openstreetmap,points_of_interest.geojson
node/7040336690,Beemas,beemas,shopping,supermarket,,,supermarket,,,,Colombo,Western,6.9120412,79.8502584,openstreetmap,points_of_interest.geojson
node/7040317748,Branas,branas,shopping,supermarket,,,supermarket,,,,Colombo,Western,6.9120293,79.8501955,openstreetmap,points_of_interest.geojson
node/7880518204,Rinnai,rinnai,shopping,kitchen,,,kitchen,,,,Colombo,Western,6.9121062,79.8502028,openstreetmap,points_of_interest.geojson
node/7880502002,Chandra Hardware,chandra hardware,shopping,hardware,,,hardware,,,,Colombo,Western,6.9120175,79.8504575,openstreetmap,points_of_interest.geojson
way/753496910,Kollupitiya Supermarket,kollupitiya supermarket,shopping,mall,,,mall,,,Colombo,Colombo,Western,6.9120221,79.85035803913942,openstreetmap,points_of_interest.geojson
node/1684197101,Kollupitiya Fish Market,kollupitiya fish market,shopping,seafood,,,seafood,,,,Colombo,Western,6.9120729,79.8504375,openstreetmap,points_of_interest.geojson
node/7254768045,Movenpick,movenpick,food,ice_cream,,ice_cream,,,,,Colombo,Western,6.911751,79.8508258,openstreetmap,points_of_interest.geojson
node/4892066322,Uptown Kandy,uptown kandy,shopping,clothes,,,clothes,,,,Colombo,Western,6.9117881,79.8510543,openstreetmap,points_of_interest.geojson
way/359993780,Movenpick Hotel Colombo,movenpick hotel colombo,accommodation,hotel,hotel,,,,,Colombo 03,Colombo,Western,6.911516349999999,79.85084570000001,openstreetmap,points_of_interest.geojson
node/2049615732,Carnival Ice Cream,carnival ice cream,food,fast_food,,fast_food,,,10:00-24:00,,Colombo,Western,6.9106535,79.85087,openstreetmap,points_of_interest.geojson
way/359993782,Sheraton Colombo Hotel,sheraton colombo hotel,accommodation,hotel,hotel,,,,,,Colombo,Western,6.91038295,79.85042465,openstreetmap,points_of_interest.geojson
node/12628639401,Carnival Ice Cream,carnival ice cream,food,ice_cream,,ice_cream,,,Mo-Su 10:00-00:00,,Colombo,Western,6.9107565,79.8501701,openstreetmap,points_of_interest.geojson
node/10286783882,Albert Edirisinghe,albert edirisinghe,shopping,optician,,,optician,,,,Colombo,Western,6.9115495,79.8498822,openstreetmap,points_of_interest.geojson
node/620383457,Bally's Club,bally s club,food,bar,,bar,,,,Colombo 03,Colombo,Western,6.9115132,79.8499189,openstreetmap,points_of_interest.geojson
