place_id,name,name_key,category,subcategory,district,city,province,latitude,longitude,opening_hours,source,source_file,all_sources,all_source_files
PLC0006825,#Hotel,hotel,accommodation,hotel,Anuradhapura,,North Central,8.3665955,80.5104688,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006826,Hotel,hotel,accommodation,hotel,Batticaloa,,Eastern,7.7831554999999994,81.59352630000001,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006827,Hôtel,hotel,accommodation,hostel,Colombo,,Western,6.8401574,79.8693258,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006828,Hotel,hotel,accommodation,hotel,Kalutara,,Western,6.4393011,80.00915464936932,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006829,Hotel,hotel,accommodation,hotel,Kegalle,,Sabaragamuwa,7.3014135,80.38175,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006830,Hotel,hotel,food,restaurant,Batticaloa,,Eastern,7.718534099999999,81.51719735,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006831,Hotel,hotel,food,restaurant,Galle,,Southern,6.378117100000001,80.36214952779945,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006832,Hotline Trade Centre,hotline trade centre,shopping,mall,Kegalle,,Sabaragamuwa,7.1756971,80.4582675,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006833,hottel,hottel,food,restaurant,Kilinochchi,,Northern,9.3847603,80.3977255,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006834,House_01_,house 01,accommodation,guest_house,Puttalam,,North Western,7.9705143,79.79583163929425,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006835,House Groceries,house groceries,shopping,grocery,Colombo,Nugegoda,Western,6.8769066,79.8968391,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006836,House Items Delivery Shop,house items delivery shop,shopping,furniture,Kandy,,Central,7.2528275,80.5459724,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006837,House Music,house music,food,bar,Matara,,Southern,5.9600588,80.4028299,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006838,House of Badreen,house of badreen,accommodation,guest_house,Galle,,Southern,6.0247173,80.2192228,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006839,House of Biriyani,house of biriyani,food,restaurant,Colombo,Kalubowila,Western,6.8634708,79.8746291,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006840,House of Blues,house of blues,food,restaurant,Badulla,,Uva,6.9092426499999995,80.89009897824857,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006841,HOUSE OF FASHINES GARMENTS,house of fashines garments,activity,tourist_shop,Colombo,,,,,,official_tourism,Tourist Shops.xlsx,official_tourism,Tourist Shops.xlsx
PLC0006842,HOUSE OF FASHION GARMENTS,house of fashion garments,activity,tourist_shop,Colombo,,,,,,official_tourism,Tourist Shops.xlsx,official_tourism,Tourist Shops.xlsx
PLC0006843,HOUSE OF FASHION MEGA MALL,house of fashion mega mall,activity,tourist_shop,Colombo,,,,,,official_tourism,Tourist Shops.xlsx,official_tourism,Tourist Shops.xlsx
PLC0006844,House of Fashion,house of fashion,shopping,clothes,Colombo,Borella,Western,6.91039925,79.87794667620702,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006845,House of Lotus,house of lotus,accommodation,chalet,Galle,Hikkaduwa,Southern,6.1063611,80.1254817,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006846,House of P-mart,house of p mart,shopping,supermarket,Matara,,Southern,5.97454,80.429743,Mo-Su 09:00-22:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006847,House of Rose,house of rose,accommodation,apartment,Galle,Hikkaduwa,Southern,6.1137379,80.12799198975611,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006848,House Of Selection,house of selection,shopping,clothes,Jaffna,,Northern,9.6674402,80.0106817,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006849,House on the Bend,house on the bend,accommodation,hotel,Matara,,Southern,5.9665172,80.7080485,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006850,House under palmtrees,house under palmtrees,food,cafe,Galle,,Southern,6.0132315,80.2388172,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006851,House,house,accommodation,guest_house,Galle,,Southern,6.0463974,80.2153569,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006852,Housing scheme,housing scheme,attraction,artwork,Gampaha,,Western,7.0698592,79.9234313,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006853,HP Authorized Service Center,hp authorized service center,shopping,computer,Colombo,,Western,6.8925235,79.8698681,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006854,HQ by W15,hq by w15,food,restaurant,Colombo,Colombo 10,Western,6.9207399,79.8616263,24/7,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006855,Hrun Restaurant,hrun restaurant,food,restaurant,Badulla,,Uva,6.8587026,81.0440445,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006856,HS Fabric Collection,hs fabric collection,shopping,fabric,Colombo,,Western,6.8875487,79.8850164,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006857,HSN building material supplier,hsn building material supplier,shopping,doityourself,Batticaloa,,Eastern,7.77189695,81.6164098521372,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006858,Hua Xiang Ju,hua xiang ju,food,restaurant,Colombo,,Western,6.8968413,79.8522741,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006859,hubugodara tire center,hubugodara tire center,shopping,tyres,Ratnapura,embilipitiya,Sabaragamuwa,6.302059549999999,80.82903165,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006860,Hug Inn,hug inn,food,restaurant,Galle,,Southern,6.1244081,80.1102787,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006861,Huge Stone Viewpoint,huge stone viewpoint,attraction,viewpoint,Badulla,,Uva,6.7901117,80.8622658,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006862,Hugging Clouds,hugging clouds,accommodation,hotel,Nuwara Eliya,,Central,6.8263571,80.5234828,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006863,Hulan Ella (Walawe Ganga West Falls),hulan ella walawe ganga west falls,attraction,attraction,Ratnapura,,Sabaragamuwa,6.6740663,80.8283787,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006864,hulandava bridge,hulandava bridge,attraction,bridge,Ratnapura,,Sabaragamuwa,6.3093716,80.83261296454293,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006865,Huluganga Ella Waterfall,huluganga ella waterfall,attraction,attraction,Kandy,,Central,7.4010665,80.7421521,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006866,Humbugs,humbugs,food,restaurant,Nuwara Eliya,Hakgala,Central,6.9268692,80.822956,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006867,Hummanaya Blow Hole,hummanaya blow hole,attraction,attraction,Hambantota,,Southern,5.9776154,80.7387267,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006868,Humming Bird Hotel,humming bird hotel,accommodation,hotel,Jaffna,,Northern,9.6726332,80.0085957,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006869,HummingBird Hill Cottage,hummingbird hill cottage,accommodation,chalet,Nuwara Eliya,,Central,6.9905919,80.7484737,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006870,Humus Bay,humus bay,accommodation,guest_house,Ampara,,Eastern,6.8389487,81.8341769,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006871,Hunas Falls Hotel,hunas falls hotel,accommodation,hotel,Matale,Kandy,Central,7.4012673,80.6908677,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006872,Hunas Falls,hunas falls,attraction,attraction,Matale,,Central,7.4017036,80.6897795,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006873,Hungama Fish selling place,hungama fish selling place,shopping,seafood,Hambantota,,Southern,6.11039275,80.9312307,Mo-Su 09:00-20:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006874,Hungama Market ajoning greengrocer,hungama market ajoning greengrocer,shopping,greengrocer,Hambantota,,Southern,6.11044565,80.93143615447012,Mo-Su 08:00-21:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006875,Hungry Bug,hungry bug,food,restaurant,Galle,,Southern,6.1352503,80.1003765,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006876,Hungry Bunny,hungry bunny,food,fast_food,Galle,,Southern,6.0279486,80.2150315,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006877,Hungry foreigners,hungry foreigners,food,cafe,Matara,,Southern,5.9730324,80.4410616,Mo-Su 10:00-22:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006878,Hungry Lion Restaurant,hungry lion restaurant,food,restaurant,Matale,,Central,7.9497624,80.748471,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006879,HUNNAS FALLS HOTEL,hunnas falls hotel,accommodation,Classified Hotels( 1-5 Star),Matale,Matale,,7.401023,,,official_tourism,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv,official_tourism,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
PLC0006880,Hunny Bunny fast food resturant,hunny bunny fast food resturant,food,fast_food,Gampaha,,Western,6.9777956,79.8893853,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006881,Hunters Club Gregory Lake,hunters club gregory lake,accommodation,hotel,Nuwara Eliya,Nuwara Eliya,Central,6.9529809,80.7816316,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006882,Hunters Park N Shop,hunters park n shop,shopping,department_store,Colombo,,Western,6.9222902,79.8624534,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006883,Hunters Shop,hunters shop,shopping,doityourself,Colombo,Colombo 11,Western,6.93729565,79.84969498888314,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006884,Hurtz Cellulars,hurtz cellulars,shopping,kiosk,Galle,,Southern,6.0335285,80.2181058,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006885,HURULU SEVENA HOTEL,hurulu sevena hotel,accommodation,Guest Houses,Anuradhapura,Anuradhapura,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006886,Hush Lagoon 30,hush lagoon 30,food,restaurant,Gampaha,,Western,7.1714485,79.8647088,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006887,Hut with a roof,hut with a roof,accommodation,camp_site,Matale,,Central,7.5039969,80.8751524,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006888,Hutch Tower,hutch tower,attraction,tower,Ampara,,Eastern,7.1236762,81.8531790799488,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006889,Hwang-Ho,hwang ho,food,restaurant,Colombo,,Western,6.911102,79.8848676,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006890,Hybrid Cars,hybrid cars,shopping,car,Colombo,Udahamulla,Western,6.863814,79.9125478,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006891,Hybrid Kitchen,hybrid kitchen,shopping,kitchen,Colombo,,Western,6.8866607,79.9319382,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006892,Hybrid Tech,hybrid tech,shopping,car_repair,Kegalle,,Sabaragamuwa,7.2495949,80.46030856890243,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006893,Hydra,hydra,food,restaurant,Hambantota,,Southern,6.0262935,80.7974868,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006894,Hyundai,hyundai,shopping,car,Colombo,,Western,6.89662405,79.92321010854971,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006895,Hyve Dessert Bar,hyve dessert bar,food,cafe,Colombo,Jawatte,Western,6.8907263,79.8654754,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006896,I B S Hotel,i b s hotel,accommodation,hotel,Matale,Hettipola,Central,7.533947,80.9128829,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006897,I & I restaurant,i i restaurant,food,restaurant,Matara,,Southern,5.9454617,80.4599246,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006898,I.J. LAKE VIEW HOLIDAY BUNGALOW,i j lake view holiday bungalow,accommodation,Bangalows,Nuwara Eliya,Nuwara Eliya,,6.955038,,,official_tourism,Bungalows.xlsx | Information for Accommodation.csv,official_tourism,Bungalows.xlsx | Information for Accommodation.csv
PLC0006899,I love Unawatuna hostel,i love unawatuna hostel,accommodation,hostel,Galle,,Southern,6.0189958,80.2519298,24/7,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006900,I & M Mobile World,i m mobile world,shopping,houseware,Kalutara,,Western,6.7557498,79.9124827,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006901,I Mobiles,i mobiles,shopping,mobile_phone,Colombo,Nugegoda,Western,6.8740267,79.8911218,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006902,I Monelli,i monelli,food,restaurant,Puttalam,,North Western,8.258991,79.7657991,"08:30-12:30,15:30-20:00",openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006903,I-Surf,i surf,accommodation,hotel,Matara,,Southern,5.9393687,80.5702279,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006904,I.T. Electronics & Phones,i t electronics phones,shopping,mobile_phone,Badulla,,Uva,6.7638999,80.9130843,Mo-Su 08:30-20:30,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006905,I.T.M.Trade Center,i t m trade center,shopping,grocery,Colombo,Colombo,Western,6.9726164,79.8706709,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006906,I. V. N. Fruit & Vegetables,i v n fruit vegetables,shopping,greengrocer,Kandy,,Central,7.2788633,80.6805722,Mo-Su 08:00-22:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006907,I world,i world,shopping,copyshop,Colombo,,Western,6.8758064,79.8610073,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006908,IB Fastion,ib fastion,shopping,clothes,Galle,,Southern,6.0355792,80.3891355,Mo-Su 09:00-18:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006909,Ibbankatuwa Megalithic Burial Site,ibbankatuwa megalithic burial site,attraction,museum,Matale,,Central,7.8372255,80.6298651,Mo-Su 09:00-18:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006910,Ibisbeard Beach + bungalows,ibisbeard beach bungalows,accommodation,apartment,Hambantota,,Southern,6.038844,80.8092544,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006911,IBIZA RESTAURANT,ibiza restaurant,food,,Colombo,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0006912,Ibur hostels Galle,ibur hostels galle,accommodation,hostel,Galle,,Southern,6.0378952,80.2307729,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006913,ICC-A Women's Hostel,icc a women s hostel,accommodation,hostel,Batticaloa,,Eastern,7.8013332,81.58364648107005,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006914,ICE AGE HOTEL AND RESTURANT,ice age hotel and resturant,accommodation,Guest Houses,Galle,balapitiya,,6.267228,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
