place_id,name,category,subcategory,district,city,latitude,longitude,avg_rating,review_count,review_popularity,quality_score,nature_score,adventure_score,history_score,photography_score,food_score,relaxation_score,family_score,shopping_score,weather_sensitive,environment,map_ready,feature_text
PLC0000121,A.P.S Kniters (Pvt) Ltd,shopping,clothes,Colombo,Maharagama,6.8432839,79.9216694,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,A.P.S Kniters (Pvt) Ltd shopping clothes
PLC0000122,A Plus Computers,shopping,computer,Kandy,Teldeniya,7.3099821,80.7646286,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,A Plus Computers shopping computer
PLC0000123,A-PRIMA TOURIST HOTEL,accommodation,Guest Houses,Kalutara,Kalutara Pradeshiya Sabha,6.563892,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,False,A-PRIMA TOURIST HOTEL accommodation Guest Houses
PLC0000124,A R Food Centre,food,restaurant,Badulla,Badulla,6.9850382,81.0602555,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,A R Food Centre food restaurant
PLC0000125,A.S.B Fasion,shopping,clothes,Galle,,6.2338751,80.0541807,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,A.S.B Fasion shopping clothes
PLC0000126,A.S.B.,shopping,clothes,Anuradhapura,,8.3259017,80.4059484,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,A.S.B. shopping clothes
PLC0000127,A.S.L Printers,shopping,copyshop,Colombo,Wellawatte,6.8718304,79.8616934,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,A.S.L Printers shopping copyshop
PLC0000128,A&S Traders,shopping,car,Colombo,,6.8747146,79.898158,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,A&S Traders shopping car
PLC0000129,A.T Cooray,shopping,furniture,Colombo,,6.8988105,79.8539355,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,A.T Cooray shopping furniture
PLC0000130,A to Z jewellery,shopping,jewelry,Batticaloa,,7.77988845,81.59827984854294,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,A to Z jewellery shopping jewelry
PLC0000131,A to Z Work Shop,shopping,motorcycle_repair,Batticaloa,,7.9111695,81.5292746,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,A to Z Work Shop shopping motorcycle_repair
PLC0000132,A&U Communication,shopping,mobile_phone,Matara,Kamburupitiya,6.08026365,80.56680245179723,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,A&U Communication shopping mobile_phone
PLC0000133,A WAYFARERS INN,accommodation,Home Stay Units,Colombo,Colombo,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,A WAYFARERS INN accommodation Home Stay Units
PLC0000134,A Wing Boy's Hostel,accommodation,hostel,Batticaloa,,7.7982766,81.5846665,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,A Wing Boy's Hostel accommodation hostel
PLC0000135,A-Z Electronics,shopping,electronics,Badulla,Badulla,6.9854036,81.0601387,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,A-Z Electronics shopping electronics
PLC0000136,A2 Restaurant,food,restaurant,Galle,Hikkaduwa,6.1131601,80.1225794,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,A2 Restaurant food restaurant
PLC0000137,A35 Comfort Center,food,restaurant,Mullaitivu,,9.3205948,80.7245477,,0,0.0,0.0,0.0,0.0,0.9,0.8,1.0,0.0,0.0,0.0,False,indoor,True,A35 Comfort Center food restaurant
PLC0000138,A9 hotel,food,cafe,Anuradhapura,,8.4063013,80.5035344,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,A9 hotel food cafe
PLC0000139,A9 Inn,accommodation,guest_house,Matale,Dambulla,7.8354661,80.6566056,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,A9 Inn accommodation guest_house
PLC0000140,A9 SPOT,accommodation,Guest Houses,Kilinochchi,Karachchi,9.360176,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,A9 SPOT accommodation Guest Houses
PLC0000141,Aabtheen Stores,food,cafe,Vavuniya,,8.6053265,80.3304934,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Aabtheen Stores food cafe
PLC0000142,Aache Food Center,shopping,supermarket,Colombo,,6.8740722,79.8659907,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Aache Food Center shopping supermarket
PLC0000143,Aadiv Twin Villas,food,restaurant,Matara,Deniyaya,6.3589901,80.5441784,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Aadiv Twin Villas food restaurant
PLC0000144,Aadyaa Jewellery,shopping,jewelry,Batticaloa,,7.7781179,81.6003307,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Aadyaa Jewellery shopping jewelry
PLC0000145,Aahara Wood Fired Kitchen,food,restaurant,Colombo,Dehiwala,6.8591174,79.8604563,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Aahara Wood Fired Kitchen food restaurant
PLC0000146,Aalindaya Designer Furniture,shopping,furniture,Colombo,,6.8964434,79.9060783,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Aalindaya Designer Furniture shopping furniture
PLC0000147,aalkmndaav Athugalpura Adventure Park & Eco Resort,food,restaurant,Kurunegala,Kurunegala,7.4849207,80.3110027,,0,0.0,0.0,0.8,0.8,0.0,0.0,1.0,0.8,0.7,0.0,False,outdoor,True,aalkmndaav Athugalpura Adventure Park & Eco Resort food restaurant
PLC0000148,AANA,accommodation,Guest Houses,Vavuniya,Vavuniya,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,AANA accommodation Guest Houses
PLC0000149,Aanjaneyar Stores,shopping,supermarket,Trincomalee,,8.5846865,81.2192845,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Aanjaneyar Stores shopping supermarket
PLC0000150,AARA RESIDENCES,accommodation,Bangalows,Colombo,Colombo,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,AARA RESIDENCES accommodation Bangalows
PLC0000151,Aaranya,accommodation,hotel,Kandy,,7.26639675,80.59135472846788,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Aaranya accommodation hotel
PLC0000152,Aara,shopping,clothes,Colombo,,6.8729449,79.8663004,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Aara shopping clothes
PLC0000153,AARYA HOTEL,accommodation,Guest Houses,Kegalle,Kegalle,7.272594,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,False,AARYA HOTEL accommodation Guest Houses
PLC0000154,"AARYA LAGOON ,KALPITIYA",accommodation,Guest Houses,Puttalam,Kalpitiya Pradeshiya Sabha,8.2421947,79.7654421,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,"AARYA LAGOON ,KALPITIYA accommodation Guest Houses"
PLC0000155,Aasife Biriyani,food,restaurant,Colombo,Jayawardenapura Kotte,6.9058395,79.9044759,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Aasife Biriyani food restaurant
PLC0000156,aasife,food,restaurant,Colombo,,6.9056445,79.9047314,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,aasife food restaurant
PLC0000157,Aathil Beach Cafe,food,restaurant,Ampara,,7.2501305,81.86368060000001,,0,0.0,0.0,0.8,0.0,0.0,0.8,1.0,0.8,0.7,0.0,True,outdoor,True,Aathil Beach Cafe food restaurant
PLC0000158,Aayu's Guest,accommodation,guest_house,Galle,,6.4206537,79.9974505,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Aayu's Guest accommodation guest_house
PLC0000159,Aayura,food,restaurant,Colombo,Sri Jayawardenapura,6.8658611,79.9277241,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Aayura food restaurant
PLC0000160,AB Farees,shopping,bakery,Vavuniya,,8.6017253,80.3294844,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,AB Farees shopping bakery
PLC0000161,Aba Sewana Garden,accommodation,guest_house,Matale,Dambulla,7.8622452,80.6324436,,0,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.8,0.7,0.0,True,outdoor,True,Aba Sewana Garden accommodation guest_house
PLC0000162,Abacate,food,cafe,Galle,,6.0255584,80.2187318,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Abacate food cafe
PLC0000163,Aban Gaga Camp Site,accommodation,camp_site,Matale,,7.689128,80.766791,,0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Aban Gaga Camp Site accommodation camp_site
PLC0000164,Abance Wattala Limited,shopping,electronics,Gampaha,,6.9776065,79.8892723,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abance Wattala Limited shopping electronics
PLC0000165,Abandoned LTTE Submarine Yard,attraction,attraction,Mullaitivu,,9.33073535,80.75959955961187,,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,False,unknown,True,Abandoned LTTE Submarine Yard attraction attraction
PLC0000166,Abans Athurugiriya,shopping,electronics,Colombo,,6.8779955,79.9902878,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans Athurugiriya shopping electronics
PLC0000167,Abans Electronics,shopping,convenience,Colombo,Malabe,6.9029361,79.9555077,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans Electronics shopping convenience
PLC0000168,Abans Elite,shopping,hifi,Gampaha,,7.1446938,79.8740825,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans Elite shopping hifi
PLC0000169,Abans Elite,shopping,electronics,Kalutara,,6.7080196,79.9081963,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans Elite shopping electronics
PLC0000170,Abans Hikkaduwa Limited,shopping,electronics,Galle,Hikkaduwa,6.1073986,80.1253543,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans Hikkaduwa Limited shopping electronics
PLC0000171,Abans Narammala NWP,shopping,hifi,Kurunegala,,7.4309796,80.2140106,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans Narammala NWP shopping hifi
PLC0000172,Abans Nochchimunai,shopping,department_store,Batticaloa,,7.7002693,81.7170516,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans Nochchimunai shopping department_store
PLC0000173,Abans Panadura,shopping,electronics,Kalutara,,6.7167965,79.9074774,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans Panadura shopping electronics
PLC0000174,Abans Pvt Ltd,shopping,electronics,Colombo,,6.9084161,79.8654031,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans Pvt Ltd shopping electronics
PLC0000175,Abans Retail,shopping,electronics,Colombo,,6.851074,80.0305603,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans Retail shopping electronics
PLC0000176,Abans Show Room,shopping,electronics,Colombo,Maharagama,6.8447413,79.9309769,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans Show Room shopping electronics
PLC0000177,Abans Showroom - Kundasale,shopping,electronics,Kandy,,7.2790801,80.6797393,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans Showroom - Kundasale shopping electronics
PLC0000178,Abans showroom,shopping,hifi,Colombo,Kottawa,6.8406022,79.9671599,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans showroom shopping hifi
PLC0000179,Abans showroom,shopping,electronics,Gampaha,,7.06889005,79.96156262541274,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans showroom shopping electronics
PLC0000180,Abans Showroom,shopping,electronics,Kandy,,7.2797058,80.6764262,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans Showroom shopping electronics
PLC0000181,Abans,shopping,hifi,Badulla,Badulla,6.9882847,81.0601551,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans shopping hifi
PLC0000182,Abans,shopping,electronics,Batticaloa,,7.782112850000001,81.59484685000001,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans shopping electronics
PLC0000183,Abans,shopping,hifi,Colombo,Colombo 03,6.9034812,79.8520212,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans shopping hifi
PLC0000184,Abans,shopping,hifi,Galle,Baddegama,6.1702865,80.1792118,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans shopping hifi
PLC0000185,Abans,shopping,mobile_phone,Gampaha,,7.144599,80.0959955,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans shopping mobile_phone
PLC0000186,Abans,shopping,appliance,Kandy,,7.1976017,80.6703658,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans shopping appliance
PLC0000187,Abans,shopping,electrical,Kurunegala,,7.9999419,80.2712068,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans shopping electrical
PLC0000188,Abans,shopping,electronics,Matara,Akuressa,6.0988953,80.4787552,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abans shopping electronics
PLC0000189,Abarana Ella,attraction,viewpoint,Hambantota,,6.1875733,80.9702458,,0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,outdoor,True,Abarana Ella attraction viewpoint
PLC0000190,ABBA International Designs,shopping,tailor,Colombo,Nugegoda,6.8688904,79.8869908,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,ABBA International Designs shopping tailor
PLC0000191,ABBA Seafood restaurant,food,restaurant,Kalutara,,6.6049872,79.9495076,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,ABBA Seafood restaurant food restaurant
PLC0000192,ABBAS RESTAURANT,food,,Galle,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,False,ABBAS RESTAURANT food 
PLC0000193,ABC_2,shopping,copyshop,Gampaha,,7.0662374,80.01250585,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,ABC_2 shopping copyshop
PLC0000194,ABC,food,cafe,Trincomalee,,8.586750349999999,81.22158415678845,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,ABC food cafe
PLC0000195,Abdeen Jewellers,shopping,jewelry,Colombo,Bambalapitiya,6.8972166,79.8566442,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abdeen Jewellers shopping jewelry
PLC0000196,Abdul Razak Hotel,food,restaurant,Ampara,,7.3236375,81.84847488876711,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Abdul Razak Hotel food restaurant
PLC0000197,Abdullah Hardware,shopping,hardware,Ampara,,7.25047865,81.85473320376285,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abdullah Hardware shopping hardware
PLC0000198,Abeer Halaal Food,food,restaurant,Gampaha,,7.237589,79.841579,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Abeer Halaal Food food restaurant
PLC0000199,Abenayaka Auto Services,shopping,car_repair,Galle,,6.0608809,80.2011318,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abenayaka Auto Services shopping car_repair
PLC0000200,ABERDEEN RANGE HOLIDAY HOME,accommodation,Bangalows,Nuwara Eliya,Nuwara Eliya,6.996841,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,ABERDEEN RANGE HOLIDAY HOME accommodation Bangalows
PLC0000201,Aberdeen Waterfall,attraction,viewpoint,Nuwara Eliya,,6.9493501,80.5021871,,0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,outdoor,True,Aberdeen Waterfall attraction viewpoint
PLC0000202,Abesekara Grocery,shopping,convenience,Gampaha,,7.0928511,79.98909809550659,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abesekara Grocery shopping convenience
PLC0000203,Abey Garage,shopping,car_repair,Matale,Arangala,7.6885949,80.6483025,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abey Garage shopping car_repair
PLC0000204,Abey Stores,shopping,convenience,Hambantota,,6.0188615,80.7133346,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abey Stores shopping convenience
PLC0000205,Abeynayake Hardware,shopping,hardware,Matale,Dambulla,7.8273491,80.6572397,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abeynayake Hardware shopping hardware
PLC0000206,Abeyrathna Groceries,food,cafe,Colombo,,6.8058917,79.9172784,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Abeyrathna Groceries food cafe
PLC0000207,ABEYS VILLA,accommodation,Bangalows,Kalutara,Panadura Pradeshiya Sabha,6.686462,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,ABEYS VILLA accommodation Bangalows
PLC0000208,Abeywickrama Food City,shopping,supermarket,Galle,,6.0602705,80.20190818721295,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abeywickrama Food City shopping supermarket
PLC0000209,Abeywikrama food city,shopping,supermarket,Galle,,6.0643681,80.2160254,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abeywikrama food city shopping supermarket
PLC0000210,Abhayagiriya Museum,attraction,viewpoint,Anuradhapura,,8.3664324,80.394995,,0,0.0,0.0,0.8,0.0,0.9,1.0,0.0,0.0,0.7,0.0,True,outdoor,True,Abhayagiriya Museum attraction viewpoint
PLC0000211,Abhiruca,shopping,clothes,Colombo,,6.8731508,79.8617262,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abhiruca shopping clothes
PLC0000212,Abid's Restaurant,food,restaurant,Colombo,,6.8773524,79.8571674,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Abid's Restaurant food restaurant
PLC0000213,Abiramy hotel,accommodation,hotel,Jaffna,,9.8056926,80.18340998836604,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Abiramy hotel accommodation hotel
PLC0000214,Abiramy,shopping,jewelry,Batticaloa,,7.7850117,81.59132,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abiramy shopping jewelry
PLC0000215,abiti,shopping,clothes,Colombo,,6.8934508,79.9259037,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,abiti shopping clothes
PLC0000216,Abracadabra,shopping,clothes,Galle,,6.0260821,80.2166309,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Abracadabra shopping clothes
PLC0000217,Absan Tyres & Works,shopping,tyres,Batticaloa,,7.9116701,81.5278045,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Absan Tyres & Works shopping tyres
PLC0000218,Ac Electronic,shopping,electronics,Gampaha,,7.1570184,80.0541533,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Ac Electronic shopping electronics
PLC0000219,AC Tech CCTV,shopping,electrical,Kurunegala,,7.9979526,80.26545042405527,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,AC Tech CCTV shopping electrical
PLC0000220,Acacia Inn,accommodation,guest_house,Badulla,,6.7916229,80.8516727,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Acacia Inn accommodation guest_house
PLC0000221,Access Tower,attraction,tower,Colombo,Colombo 2,6.920334,79.8575332,,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,False,unknown,True,Access Tower attraction tower
PLC0000222,ACCIMT,attraction,tower,Colombo,,6.79485,79.9004823,,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,False,unknown,True,ACCIMT attraction tower
PLC0000223,Accmart Tyre centre,shopping,tyres,Colombo,Jayawardenapura Kotte,6.9034843,79.9060583,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Accmart Tyre centre shopping tyres
PLC0000224,Accommodation,accommodation,guest_house,Batticaloa,,7.8728543,81.5395228,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Accommodation accommodation guest_house
PLC0000225,Ace Auto Parts,shopping,car_parts,Gampaha,,7.1185912,79.91653395,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Ace Auto Parts shopping car_parts
PLC0000226,Ace Boutique Airport,accommodation,hotel,Gampaha,,7.1817099,79.8620801,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Ace Boutique Airport accommodation hotel
PLC0000227,Ace Hardware Colombo Ltd,shopping,doityourself,Colombo,,6.8059227,79.9210182,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Ace Hardware Colombo Ltd shopping doityourself
PLC0000228,Achala Restuarant,food,restaurant,Colombo,,6.871648,79.9132848,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Achala Restuarant food restaurant
PLC0000229,ACM Rice Mill,shopping,rice,Ampara,,7.3237285,81.8491299,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,ACM Rice Mill shopping rice
PLC0000230,ACM Store Raithalawela,shopping,supermarket,Matale,,7.4074859,80.6507073,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,ACM Store Raithalawela shopping supermarket
PLC0000231,ACME GUEST HOUSE,accommodation,Guest Houses,Polonnaruwa,Polonnaruwa,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,ACME GUEST HOUSE accommodation Guest Houses
PLC0000232,Acme Hotel & Restaurant,food,restaurant,Anuradhapura,Habarana,8.038057,80.7627773,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Acme Hotel & Restaurant food restaurant
PLC0000233,ACME Hotel,accommodation,hotel,Anuradhapura,,8.037148,80.762572,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,ACME Hotel accommodation hotel
PLC0000234,Acmi Villa,accommodation,apartment,Galle,,6.124958550000001,80.11221396345749,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Acmi Villa accommodation apartment
PLC0000235,Acropol Restaurant,food,restaurant,Colombo,Kollupitiya,6.8983333,79.8539245,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Acropol Restaurant food restaurant
PLC0000236,Adaar,accommodation,hotel,Trincomalee,,8.7519764,81.153611,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Adaar accommodation hotel
PLC0000237,Adam's Breeze Restaurant,food,restaurant,Badulla,,6.8721245,81.0565256,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Adam's Breeze Restaurant food restaurant
PLC0000238,Adam's Grave,attraction,attraction,Mannar,,9.0912006,79.7013801582755,,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,False,unknown,True,Adam's Grave attraction attraction
PLC0000239,Adam's Peak Inn,accommodation,hotel,Nuwara Eliya,Nallathanniya,6.8261677,80.5232448,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Adam's Peak Inn accommodation hotel
PLC0000240,Adam's Peak View,attraction,attraction,Nuwara Eliya,,6.8235276,80.8055421,,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,False,unknown,True,Adam's Peak View attraction attraction
PLC0000241,Adara Kanda,accommodation,camp_site,Ratnapura,,6.7366231,80.7944387,,0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Adara Kanda accommodation camp_site
PLC0000242,Add Me Fashion Design,shopping,clothes,Colombo,Jayawardhanapura Kotte,6.8773131,79.9003299,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Add Me Fashion Design shopping clothes
PLC0000243,Addara beach club,food,restaurant,Colombo,Mount Lavinia,6.8419469,79.8627809,,0,0.0,0.0,0.8,0.0,0.0,0.8,1.0,0.8,0.7,0.0,True,outdoor,True,Addara beach club food restaurant
